Week,Date,Team,home,Opp,0-19 FGA,0-19 FGM,20-29 FGA,20-29 FGM,30-39 FGA,30-39 FGM,40-49 FGA,40-49 FGM,50+ FGA,50+ FGM,Kicking Totals FGA,Kicking Totals FGM,Kicking Totals FG%,Kicking Totals XPA,Kicking Totals XPM,Kicking Totals XP%,Kickoffs KO,Kickoffs KOYds,Kickoffs TB,Kickoffs TB%,Kickoffs KOAvg,Snap Counts OffSnp,Snap Counts Off%,Snap Counts STSnp,Snap Counts ST%,Player,Position,Year,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Int,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Punting Pnt,Punting Yds,Punting Y/P,Punting RetYds,Punting NetYds,Punting NY/P,Punting TB,Punting TB%,Punting Pnt20,Punting In20%,Punting Blck,Fumbles Fmb,Fumbles FL,Fumbles FF,Fumbles FR,Fumbles FRTD,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Ctch%,Receiving Y/Tgt,Win,Team Score,Opp Score
14,2009-12-13,KAN,0,BUF,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,3,205.0,0,0.0,68.0,0,0.0,0,0.0,Ryan Succop,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,16
15,2009-12-20,KAN,0,CLE,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,4,4,100.0,7,434.0,0,0.0,62.0,0,0.0,0,0.0,Ryan Succop,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,34,41
16,2009-12-27,KAN,1,CIN,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,3,180.0,0,0.0,60.0,0,0.0,0,0.0,Ryan Succop,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,17
17,2010-01-03,KAN,1,DEN,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,5,5,100.0,9,628.0,1,11.1,70.0,0,0.0,0,0.0,Ryan Succop,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,44,24
1,2010-09-13,KAN,0,SDG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3,3,100.0,4,264.0,2,50.0,66.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,21,14
2,2010-09-19,KAN,1,CLE,0,0.0,2,2.0,1,1.0,0,0.0,0,0.0,3,3,100.0,1,1,100.0,5,248.0,0,0.0,50.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,16,14
3,2010-09-26,KAN,0,SFO,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,2,1,50.0,4,4,100.0,5,301.0,1,20.0,60.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,10
5,2010-10-10,KAN,1,IND,0,0.0,0,0.0,1,1.0,2,2.0,1,0.0,4,3,75.0,0,0,0.0,4,202.0,0,0.0,51.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,19
6,2010-10-17,KAN,1,HOU,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,4,4,100.0,6,371.0,1,16.7,62.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,31,35
7,2010-10-24,KAN,0,JAX,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,6,6,100.0,7,444.0,0,0.0,63.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,42,20
8,2010-10-31,KAN,0,BUF,0,0.0,1,1.0,2,1.0,0,0.0,0,0.0,3,2,66.7,1,1,100.0,4,273.0,1,25.0,68.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,13,10
9,2010-11-07,KAN,1,OAK,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,2,2,100.0,2,2,100.0,5,327.0,0,0.0,65.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,33.0,33.0,0.0,13.0,13.0,1,100.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,20,23
10,2010-11-14,KAN,1,DEN,0,0.0,0,0.0,0,0.0,1,1.0,1,0.0,2,1,50.0,2,2,100.0,5,264.0,1,20.0,53.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,29,49
11,2010-11-21,KAN,0,ARI,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,4,4,100.0,6,417.0,2,33.3,70.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,13
12,2010-11-28,KAN,1,SEA,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0,0.0,6,6,100.0,7,359.0,0,0.0,51.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,42,24
13,2010-12-05,KAN,0,DEN,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,1,1,100.0,3,173.0,0,0.0,58.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,10,6
14,2010-12-12,KAN,1,SDG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,1,76.0,0,0.0,76.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,31
15,2010-12-19,KAN,1,STL,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,2,2,100.0,3,3,100.0,6,425.0,0,0.0,71.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,13
16,2010-12-26,KAN,0,TEN,0,0.0,0,0.0,1,1.0,2,1.0,0,0.0,3,2,66.7,4,4,100.0,7,395.0,0,0.0,56.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,34,14
17,2011-01-02,KAN,0,OAK,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,3,191.0,0,0.0,64.0,0,0.0,0,0.0,Ryan Succop,K,2010,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,31
1,2011-09-11,KAN,0,BUF,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0,0.0,1,1,100.0,2,136.0,1,50.0,68.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,41
2,2011-09-18,KAN,1,DET,0,0.0,0,0.0,1,1.0,1,0.0,0,0.0,2,1,50.0,0,0,0.0,2,130.0,2,100.0,65.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,3,48
3,2011-09-25,KAN,1,SDG,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,2,1,50.0,2,2,100.0,4,257.0,2,50.0,64.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,20
4,2011-10-02,KAN,0,MIN,0,0.0,2,2.0,0,0.0,1,1.0,2,2.0,5,5,100.0,1,1,100.0,6,395.0,4,66.7,66.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,22,17
5,2011-10-09,KAN,1,IND,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,4,4,100.0,5,322.0,4,80.0,64.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,28,24
7,2011-10-23,KAN,1,OAK,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,4,4,100.0,5,310.0,4,80.0,62.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,28,0
8,2011-10-31,KAN,0,SDG,0,0.0,0,0.0,2,2.0,1,1.0,0,0.0,3,3,100.0,2,2,100.0,6,374.0,4,66.7,62.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,20
9,2011-11-06,KAN,0,MIA,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,0,0,0.0,2,130.0,2,100.0,65.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,3,31
10,2011-11-13,KAN,0,DEN,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,3,141.0,2,66.7,47.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,17
11,2011-11-21,KAN,1,NWE,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,0,0,0.0,2,77.0,0,0.0,39.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,3,34
12,2011-11-27,KAN,0,PIT,0,0.0,0,0.0,0,0.0,3,3.0,0,0.0,3,3,100.0,0,0,0.0,4,250.0,0,0.0,63.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,13
13,2011-12-04,KAN,1,CHI,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,2,79.0,0,0.0,40.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,10,3
14,2011-12-11,KAN,1,NYJ,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1,100.0,1,1,100.0,3,125.0,0,0.0,42.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,37
15,2011-12-18,KAN,0,GNB,1,1.0,1,1.0,1,1.0,1,1.0,0,0.0,4,4,100.0,1,1,100.0,6,398.0,3,50.0,66.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,19,14
16,2011-12-24,KAN,0,OAK,0,0.0,2,2.0,0,0.0,2,0.0,0,0.0,4,2,50.0,1,1,100.0,5,330.0,2,40.0,66.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,16
17,2012-01-01,KAN,1,DEN,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0,0.0,1,1,100.0,2,135.0,1,50.0,68.0,0,0.0,0,0.0,Ryan Succop,K,2011,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,7,3
1,2012-09-09,KAN,0,ATL,0,0.0,0,0.0,1,1.0,1,0.0,0,0.0,2,1,50.0,3,3,100.0,5,331.0,2,40.0,66.0,0,0.0,10,34.5,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,24,40
2,2012-09-16,KAN,1,BUF,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,2,2,100.0,4,245.0,3,75.0,61.0,0,0.0,7,21.9,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,35
3,2012-09-23,KAN,1,NOR,0,0.0,1,1.0,3,3.0,2,2.0,0,0.0,6,6,100.0,1,1,100.0,7,451.0,2,28.6,64.0,0,0.0,14,37.8,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,24
4,2012-09-30,KAN,0,SDG,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,2,100.0,4,271.0,2,50.0,68.0,0,0.0,7,22.6,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,20,37
5,2012-10-07,KAN,0,BAL,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,2,2,100.0,0,0,0.0,3,198.0,1,33.3,66.0,0,0.0,5,22.7,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,9
6,2012-10-14,KAN,1,TAM,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,3,197.0,1,33.3,66.0,0,0.0,5,17.9,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,38
8,2012-10-28,KAN,0,OAK,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,3,3,100.0,1,1,100.0,5,270.0,2,40.0,54.0,0,0.0,10,28.6,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,16,26
9,2012-11-01,KAN,1,SDG,0,0.0,0,0.0,1,0.0,2,2.0,0,0.0,3,2,66.7,1,1,100.0,4,202.0,2,50.0,51.0,0,0.0,8,34.8,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,31
10,2012-11-12,KAN,1,PIT,0,0.0,1,1.0,1,0.0,1,1.0,0,0.0,3,2,66.7,1,1,100.0,3,156.0,1,33.3,52.0,0,0.0,7,23.3,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,16
11,2012-11-18,KAN,0,CIN,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,2,2,100.0,0,0,0.0,2,134.0,1,50.0,67.0,0,0.0,4,14.3,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,28
12,2012-11-25,KAN,0,DEN,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,0,0,0.0,4,263.0,2,50.0,66.0,0,0.0,7,26.9,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,17
13,2012-12-02,KAN,0,CAR,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,2,2,100.0,3,3,100.0,5,322.0,3,60.0,64.0,0,0.0,10,41.7,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,21
14,2012-12-09,KAN,1,CLE,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,1,1,100.0,2,79.0,0,0.0,40.0,0,0.0,4,13.8,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,30
15,2012-12-16,KAN,1,OAK,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,1,65.0,1,100.0,65.0,0,0.0,1,4.3,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,15
16,2012-12-23,KAN,0,IND,0,0.0,0,0.0,0,0.0,3,2.0,0,0.0,3,2,66.7,1,1,100.0,4,265.0,2,50.0,66.0,0,0.0,8,29.6,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,20
17,2012-12-30,KAN,1,DEN,0,0.0,1,1.0,1,0.0,0,0.0,0,0.0,2,1,50.0,0,0,0.0,2,130.0,2,100.0,65.0,0,0.0,4,14.3,Ryan Succop,K,2012,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,3,38
1,2013-09-08,KAN,1,JAX,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,4,4,100.0,5,331.0,4,80.0,66.0,0,0.0,9,28.1,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,28,2
2,2013-09-15,KAN,0,DAL,0,0.0,0,0.0,0,0.0,1,1.0,1,0.0,2,1,50.0,2,2,100.0,4,263.0,3,75.0,66.0,0,0.0,8,28.6,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,17,16
3,2013-09-19,KAN,1,PHI,0,0.0,0,0.0,4,4.0,0,0.0,1,0.0,5,4,80.0,2,2,100.0,7,466.0,4,57.1,67.0,0,0.0,14,45.2,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,26,16
4,2013-09-29,KAN,0,NYG,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1,100.0,4,4,100.0,6,404.0,3,50.0,67.0,0,0.0,12,41.4,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,7
5,2013-10-06,KAN,1,TEN,0,0.0,2,2.0,1,1.0,1,1.0,0,0.0,4,4,100.0,2,2,100.0,7,462.0,5,71.4,66.0,0,0.0,13,39.4,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,26,17
6,2013-10-13,KAN,0,OAK,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,3,3,100.0,5,327.0,4,80.0,65.0,0,0.0,9,31.0,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,24,7
7,2013-10-20,KAN,0,HOU,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,2,2,100.0,4,263.0,3,75.0,66.0,0,0.0,7,28.0,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,17,16
8,2013-10-27,KAN,0,CLE,0,0.0,0,0.0,1,1.0,2,2.0,1,0.0,4,3,75.0,2,2,100.0,6,402.0,3,50.0,67.0,0,0.0,12,40.0,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,17
9,2013-11-03,KAN,1,BUF,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,2,2,100.0,6,393.0,5,83.3,66.0,0,0.0,11,40.7,Ryan Succop,K,2013,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,13
