Year,Week,Date,Day,Home,Opp,Score Rslt,Team Pts,OT,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Total Offense Ply,Total Offense Tot,Total Offense Y/P,Kicking FGA,Kicking FGM,Kicking XPA,Kicking XPM,Punting Pnt,Punting Yds,First Downs Pass,First Downs Rsh,First Downs Pen,First Downs 1stD,Downs 3DConv,Downs 3DAtt,Downs 4DConv,Downs 4DAtt,Penalties Pen,Penalties Yds,Turnovers FL,Turnovers Int,Turnovers TO,Unnamed: 47_level_0 ToP,Opp Pts,Team
2010,14,2010-12-12,6,0,NOR,L,13,0,18,32,56.3,191.0,0,6.0,3.16,47.8,3,24,136.0,1,5.7,59,327.0,5.54,3,2,1,1,4,219.0,7,7,0,14,1,11,2,2,4,39.0,1,2,3,26:59,31,ram
2010,15,2010-12-19,6,1,KAN,L,13,0,21,43,48.8,155.0,0,3.6,1.51,38.4,3,21,69.0,1,3.3,67,224.0,3.34,2,2,1,1,8,371.0,10,4,0,14,6,17,0,1,9,60.0,0,2,2,28:16,27,ram
2010,16,2010-12-26,6,1,SFO,W,25,0,28,37,75.7,275.0,1,7.4,7.97,105.1,1,28,60.0,1,2.1,66,335.0,5.08,3,3,2,2,7,297.0,11,6,2,19,4,14,0,0,5,41.0,1,0,1,33:08,17,ram
2010,17,2011-01-02,6,0,SEA,L,6,0,19,36,52.8,137.0,0,3.8,2.56,50.3,3,15,47.0,0,3.1,54,184.0,3.41,2,2,0,0,9,396.0,8,1,1,10,2,14,0,1,6,46.0,0,1,1,25:15,16,ram
2011,1,2011-09-11,6,1,PHI,L,13,0,18,35,51.4,181.0,0,5.2,5.17,66.5,5,26,154.0,1,5.9,66,335.0,5.08,3,2,1,1,4,169.0,11,6,4,21,2,12,2,3,9,60.0,1,0,1,29:46,31,ram
2011,2,2011-09-19,0,0,NYG,L,16,0,22,46,47.8,308.0,1,6.7,7.13,77.1,2,19,59.0,0,3.1,67,367.0,5.48,3,3,1,1,7,313.0,13,1,0,14,5,17,1,1,7,62.0,2,0,2,25:48,28,ram
2011,3,2011-09-25,6,1,BAL,L,7,0,16,32,50.0,132.0,1,4.1,3.34,58.3,5,26,112.0,0,4.3,63,244.0,3.87,0,0,1,1,8,372.0,12,4,1,17,4,14,0,1,8,117.0,1,1,2,28:49,37,ram
2011,4,2011-10-02,6,1,WAS,L,10,0,20,43,46.5,127.0,1,3.0,3.42,61.1,7,17,45.0,0,2.6,67,172.0,2.57,1,1,1,1,8,360.0,11,1,2,14,6,18,1,2,9,65.0,1,0,1,24:50,17,ram
2011,6,2011-10-16,6,0,GNB,L,3,0,29,45,64.4,306.0,0,6.8,5.8,74.9,3,24,118.0,0,4.9,72,424.0,5.89,2,1,0,0,5,162.0,14,8,0,22,3,13,1,4,7,45.0,0,1,1,30:41,24,ram
2011,7,2011-10-23,6,0,DAL,L,7,0,20,33,60.6,195.0,0,5.9,4.55,64.6,1,21,70.0,1,3.3,55,265.0,4.82,0,0,1,1,5,237.0,8,4,1,13,5,13,0,2,4,16.0,1,1,2,26:04,34,ram
2011,8,2011-10-30,6,1,NOR,W,31,0,20,37,54.1,140.0,1,3.8,4.32,71.9,4,31,183.0,2,5.9,72,323.0,4.49,1,1,4,4,7,298.0,10,9,2,21,5,16,2,2,9,64.0,1,0,1,31:23,21,ram
2011,9,2011-11-06,6,0,ARI,L,13,1,23,36,63.9,233.0,0,6.5,5.22,70.7,4,35,150.0,0,4.3,75,383.0,5.11,4,3,0,0,7,352.0,10,11,2,23,3,14,0,1,9,71.0,0,1,1,36:58,19,ram
2011,10,2011-11-13,6,0,CLE,W,13,0,15,25,60.0,148.0,1,5.9,4.92,73.4,1,32,133.0,0,4.2,58,281.0,4.84,2,2,1,1,5,236.0,8,8,1,17,4,12,0,0,7,55.0,1,1,2,27:33,12,ram
2011,11,2011-11-20,6,1,SEA,L,7,0,20,40,50.0,143.0,1,3.6,2.95,56.6,5,17,42.0,0,2.5,62,185.0,2.98,0,0,1,1,10,441.0,10,1,2,13,5,15,0,0,5,50.0,2,1,3,25:00,24,ram
